tarih,fonKodu,bb,byf,d,db,bpp,btaa,btas,dt,dot,eut,fb,fkb,gas,gsykb,gsyy,gykb,gyy,hb,hs,kba,kh,khau,khd,khtl,kks,kksd,kkstl,kksyd,km,kmbyf,kmkba,kmkks,kibd,osks,ost,r,t,tpp,tr,vdm,vm,vmau,vmd,vmtl,vint,yba,ybkb,ybosb,ybyf,yhs,ymk,yyf,oksyd,osdb
2026-09-04,UZY,,,,,,,,,,,,,,,,,,,10.63,,,,,,,,,,,,,,,,,,,0.15,75,,,,5.1,,,,,,,9.12,,,,
2026-09-04,VAY,,,,,,,,,,,,,,,,,,,89.25,,,,,,,,,,,,,,,,,,,0.52,8.33,,,,,,0.1,,,,,,,1.8,,
2026-09-04,VCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.38,,,,,,,,,,,,,,,,,,62.62,,
2026-09-04,VCG,,,,,41.1,,,0.05,,,2.32,,,,,,,,,,,,,,,,,,,,,,,2.4,1.82,,,,,,,,,13.22,,,,,,,,39.09,,
2026-09-04,VCY,,,,,,,,,,,,,,,,,,,24.13,,,,,,,,,,,,,,,,,,,0.24,3.06,,,,,,,,,,,67.52,,5.05,,
2026-09-04,VFK,,,,,,,7.66,,,,,,,,,,,,,,,,,19.43,,,11.64,,,,,,,61.27,,,,,,,,,,,,,,,,,,,,
2026-09-04,VFO,,,1.29,,,,,,,,,,,,,,,,0,,,,,5.12,,,,,86.83,6.76,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,VFS,,,,,,,,,,,,,,,,,,,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,,,,,,,9.77,,
2026-09-04,VHK,,13.82,,,,,20.69,,,,,,,,,,,,65.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,VHS,,,,,,,,,,,,,,,,,,,89.04,,,,,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,VK6,,,,,,,,12.46,,,0.15,,,,,,,,,,,,,6.91,,,,,,,,,,0.05,0.85,,,0.37,37.81,0.87,,,,40.53,,,,,,,,,,
2026-09-04,VKI,,,,,,,,,,,,,,,,,,,,,,,,83.54,,,,,,,,,,16.46,,,,,,,,,,,,,,,,,,,,
2026-09-04,VKK,,,,,,,,,,,,,,,,,,,,,,,,3.44,,,16.07,,,,,,,80.49,,,,,,,,,,,,,,,,,,,,
2026-09-04,VKR,,,0,,,91.11,,,,,,,,,,,,,,,,,,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,VKT,,,0,,,,,45.1,,,19.28,,,,,,,,,,,,,,,,3.97,,,,,,,,11.28,,,,17.7,,,,,2.67,,,,,,,,,,
2026-09-04,VKV,,,,,,,,,,,,,,,,,,,,,,,,16.28,,,2.15,,,,,,,81.57,,,,,,,,,,,,,,,,,,,,
2026-09-04,VLT,,1.61,,,,,,,,,,,,,,,,,4.36,,,,,,,,,,94.03,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,VMV,,,0.11,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,13.76,41.61,,,,,18.25,,,,,,,,22.75,,
2026-09-04,VNK,,,0.43,,,,,0.64,,,4.51,,,,,,,,1.76,,,,,,,,,,17.76,,,,,,2.45,,,3.03,,,,,,,17.74,,,,,3.33,,48.35,,
2026-09-04,VPA,,,,,,,34.18,,,,,,,,,,,,,,,,,55.78,,,,,,,,,,10.04,,,,,,,,,,,,,,,,,,,,
2026-09-04,VPH,,,,,,,,,,,,,,,,,,,69.62,,,,,,,,,,,,,,,,,,,,27.93,,,,,2.45,,,,,,,,,,
2026-09-04,VPP,,,0.39,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,77.15,,10.46,,,,,,,9.53,,
2026-09-04,VPS,,,,,,,,,,,,,,,,,,,87.32,,,,,,,,,,,,,,,,,,,11.77,,,,,,,0.91,,,,,,,,,
2026-09-04,VRK,,,,,,,15.13,,,,,,,,,,,,36.21,,,,,,,,30.18,,,8.58,,,,2.07,,,,,,,,,,,,,,,,,,7.83,,
2026-09-04,VTF,,,,,,,,,,,,,,,,,,,77.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61,,
2026-09-04,VTL,,,,,,,4.4,,,,,,,,,,,,,,,,,6.74,,,11.64,,,,,,,77.22,,,,,,,,,,,,,,,,,,,,
2026-09-04,YA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,
2026-09-04,YAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,0.93,,,,1.8,,,97.2,,
2026-09-04,YAE,,,,,,,,70.34,,,13.63,,,,,,,,,,,,,,,,7.94,,,,,,,,,,,0.28,7.81,,,,,,,,,,,,,,,
2026-09-04,YAK,,,,,,,,55.74,,,,,,,,,,,27.78,,,,,,,,,,,,,,,,0.26,,,0.05,2.21,,,,,,3.93,,,,,,,10.03,,
2026-09-04,YAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,1.56,,,,,,,97.46,,
2026-09-04,YAR,,,,,,,,,,,,,,,,,,,71.88,,,,,,,,,,,,,,,,,,,,11.13,,,,,,,,,,,,,16.99,,
2026-09-04,YAS,,,,,,,,,,,4.17,,,,,,,,86.72,,,,,,,,,,,,,,,,2,,,1.52,,,,,,,0.16,,,,,,,5.43,,
2026-09-04,YAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,2,,
2026-09-04,YBE,,,,,,,,,,,,,,,,,,,,65.39,,,,,,,,,,,,,,,0.06,,,,3.03,,,,0.13,0.02,4.98,,,,,,,3.22,,23.17
2026-09-04,YBH,,,,,,,,,,,,,,,,,,,,91.17,,,,,,,,,,,,,,,,,,,4.01,,,,1.3,0.01,3.51,,,,,,,,,
2026-09-04,YBJ,,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,9.56,,85.05
2026-09-04,YBP,,,,,,,,10.66,,,6.84,,,,,,,,,,,,,,,,,,,,,,,,14.51,,,18.2,42.22,0.36,,,,5.19,1.42,,,,,,,0.6,,
2026-09-04,YBR,,,0.11,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,1.11,,4.56,9.03,,,,,,82.76
2026-09-04,YBS,,,,,,,,,,,38.22,,,,,,,,,,,,,,,,,,,,,,,7.38,34.74,,,0.01,13.99,,,,,,1.68,,,,,,,3.98,,
2026-09-04,YCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.86,,81.14
2026-09-04,YCH,,,,,,,,,,,,,,,,,,,5.74,,,,,,,,,,,,,,,,4.86,,,,,,,,1.12,,,,,,5.63,,,82.65,,
2026-09-04,YCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,0.01,,,,,67.55,,31.37,,
2026-09-04,YCL,,,,,,,,,,,3.76,,,,,,,,32.46,,,,,,,,6.96,,,,,,,,5.14,,,,,,,,,49.39,2.29,,,,,,,,,
2026-09-04,YCP,,,,,,,,,,,,,,,,,,,91.27,,,,,,,,,,,,,,,,,,,4.19,,,,,,,2.4,,,,,,,2.14,,
2026-09-04,YCY,,,,,,,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.88,,
2026-09-04,YDH,,,,,,,,,,,,,,,,,,,89.82,,,,,,,,,,,,,,,,,,,,3.53,,,,,0.04,6.61,,,,,,,,,
2026-09-04,YDI,,,,,,,,,,,,,,,,,,,87.65,,,,,,,,,,,,,,,,,,,8.83,,,,,,,0.35,,,,,,,3.17,,
2026-09-04,YDK,,,,,,,,82.32,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,12.08,,,3.57,0.67,,,,,,,,,,,,,,,
2026-09-04,YDL,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,0.14,,95.65
2026-09-04,YDM,,,,,,,,,,,2.28,,,,,,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,1.25,,7.57,,,,6.37,0.95,,27.78,,
2026-09-04,YDP,,,,,,,,,,,,,,,,,,,56.49,,,,,,,,,,,,,,,,2.4,,,14.13,,,,,,,1.06,,,,5.02,13.96,,6.94,,
2026-09-04,YDZ,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,5.33,,,,,,2.17,,,,10.21,,,,,,,,,0.94,,80
2026-09-04,YEF,,,,,,,,,,,,,,,,,,,89.65,,,,,,,,,,,,,,,,,,,6.92,,,,,,,,,,,,,,3.43,,
2026-09-04,YFV,,,,,,,4.36,,,,,,,,,,,,,,,,,6.87,,,64.09,,,,,,,24.68,,,,,,,,,,,,,,,,,,,,
2026-09-04,YGM,,,,,,,,,,,,,,,,,,,10.87,,,,,,,,,,,5.67,,,,,,,,,,,,,0.59,,1.28,,,,64.02,11.51,,6.06,,
2026-09-04,YHB,,,,,,,,,,,,,,,,,,,85.69,,,,,,,,,,,,,,,,,,,9.38,,,,,,,1.43,,,,,,,3.5,,
2026-09-04,YHI,,,,,,,,,,,,,,,,,,,95.41,,,,,,,,,,,,,,,,,,,1.08,,,,,,,0.22,,,,,,,3.29,,
2026-09-04,YHK,,,,,,,,,,,,,,,,,,,87.52,,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,10.19,,
2026-09-04,YHP,,,,,,,,3.1,,,3.02,,,,,,,,54.07,,,,,,,,,,,,,,,,8.91,,,4.07,,1.04,,,,,20.78,,,,,,,5.01,,
2026-09-04,YHS,,,,,,,,,,,,,,,,,,,86.54,,,,,,,,,,,,,,,,,,,7.09,,,,,,,2.84,,,,,,,3.53,,
2026-09-04,YHT,,,,,,,,59.85,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,18.24,,,16.95,,,,,,,,,,,,,,,,
2026-09-04,YHY,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,YHZ,,,,,,,,,,,,,,,,,,,81.91,,,,,,,,,,,,,,,,,,,5.09,,,,,,,0.45,,,,,,,12.55,,
2026-09-04,YIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,
2026-09-04,YIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,34.08,,,,,,58.84,,,,,,,,,,
2026-09-04,YIT,,,,,,,,,,,,,,,,,,,22.05,,,,,,,,,,,,,,,,,,,5.81,,,,,2.77,,1.61,,,,,64.29,,,,3.48
2026-09-04,YIV,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,3.67,,,,9.04,0.01,0.02,,65.14,2.9,,,,9.51,,
2026-09-04,YJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,,1.84,,,5.13,,86.58
2026-09-04,YJH,,,,,,,,,,,4.3,,,,,,,,15.15,,,,,,,,,,,,,,,,12.82,,,,,,,,,,0.05,,,,15.77,47.95,,3.96,,
2026-09-04,YJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,68.51,,,31.45,,
2026-09-04,YJU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,3.15,,10.29,,83.91
2026-09-04,YJY,,,,,,,,,,,,,,,,,,,,0.17,,,,,,0.53,,,,,,,7.28,,,,,,,,,,9.07,,,,,,,,,1.34,,81.61
2026-09-04,YKS,,,,,,,,,,,,,,,,,,,47.83,,,,,,,,,,,,,,,,0.1,,,0.05,39.42,,,,,,12.41,,,,,,,0.19,,
2026-09-04,YKT,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,22.46,5.96,40.02,26,,,,,,,0.06,,,,0.08,,1.69,,,,,1.62,,1.09,,
2026-09-04,YLB,,,,,,,,10.79,,,0.35,,,,,,,,,,,,,5.72,,,1.03,,,,,,,0.04,0.38,,,10.37,52.12,0.12,,,,19.08,,,,,,,,,,
2026-09-04,YLC,,,,,,,,,,,,,,,,,,,28.59,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,,,,,65.96,,0.5,,
2026-09-04,YLE,,,,,,,,,,,,,,,,,,,91.28,,,,,,,,,,,,,,,,,,,3.77,,,,,,,0.28,,,,,,,4.67,,
2026-09-04,YLO,,,,,,,,,,,,,,,,,,,21.64,,,,,,,,,,,,,,,,2.31,,,,,,,,,,0.1,,,,,71.71,,4.24,,
2026-09-04,YLY,,,,,,,,,,,,,,,,,,,86.57,,,,,,,,,,,,,,,,,,,3.96,,,,,,,3.01,,,,,,,6.46,,
2026-09-04,YLZ,,,,,63.24,,,,,,,,,,,,,,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,YMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,,,,,1.88,0.38,,,,,,,,,,,,,,,90.83
2026-09-04,YMH,,,,,,,,,,,,,,,,,,,80.67,,,,,,,,,,,,,,,,,,,2.72,,,,,,,16.61,,,,,,,,,
2026-09-04,YMP,,,,,,,,13.32,,,12.96,,,,,,,,,,,,,4.4,,,,,,,,,,,1.78,,,,26.67,3.62,,,,37.25,,,,,,,,,,
2026-09-04,YNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,,,,,,,,,,28.48,,,59.07,,
2026-09-04,YNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,,,,1.31,,0.55,,,,,,,,,93.2
2026-09-04,YNL,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,10.4,,81.21
2026-09-04,YOA,,,,,,,,,,,,,,,,,,,,23.66,,,,,,,,,,,,,,,,,,,8.66,,,,1.38,0.01,1.52,,,,,,,2.31,,62.46
2026-09-04,YOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
2026-09-04,YOT,,1.63,,,,,,84.59,,,,,,,,,,,0.43,0.28,,,,,,,,,,,,,,,0.41,,,4.88,,,,,,,3.95,,,,,,,3.83,,
2026-09-04,YOZ,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,5.26,,,,9.8,,,,,7.06,,,,,,72.98
2026-09-04,YP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,0.18,,99.28
2026-09-04,YP2,,,,,,,,,,,,,,,,,,,,82.67,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,16.71
2026-09-04,YP4,,,,,,,,,,,,,,,,,,,,0.19,,,,,,2.16,,,,,,,7.45,,,,,,0.5,,,,26.07,,,,,,,,,1.11,,62.52
2026-09-04,YPC,,,,,,,,,,,,,,,,,,,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,62.17,,6.6,,
2026-09-04,YPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,98.2
2026-09-04,YPF,,,,,,,,,,,,,,,,,,,20.71,,,,,,,,,,,,,,,,,,,1.15,23.28,,,,,,4.18,,,,13.3,6.23,,31.15,,
2026-09-04,YPI,,,,,,,,,,,,,,,,,,,,6.78,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,6.97,0.03,,1.91,,83.72
2026-09-04,YPK,,,,,,,,91.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,,,,,,4.17,,
2026-09-04,YPL,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,3.09,,,,0.07,,1.9,,,,,,,0.48,,92.68
2026-09-04,YPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.02,,,,,,,,,,,,,,,73.98
2026-09-04,YPP,,,,,,,,,,,,,,,,,,,63.52,,,,,,,,,,,,,,,,0.03,,,4.92,,,,,,,0.14,,,,,,,31.39,,
2026-09-04,YPR,,,,,,,,,,,,,,,,,,,88.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,,
2026-09-04,YPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,35,,,,,60.42,,,,,,,,,,
2026-09-04,YPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,99.82
2026-09-04,YPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,4.53,,,94.01,,
2026-09-04,YRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,3.5,,96.49
2026-09-04,YSA,,,,,,,,,,,,,,,,,,,,18.25,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,7.26,4.44,,3.22,,66.14
2026-09-04,YSH,,,,,,,,,,,,,,,,,,,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.03,,8.21,,
2026-09-04,YSL,,,,,,,,,,,,,,,,,,,,,,,,,,85.42,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,,10.12
2026-09-04,YSO,,,,,,,,,,,,,,,,,,,22.57,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,57.47,,,19.06,,
2026-09-04,YSU,,,,,,,,53.6,,,,,,,,,,,20.33,,,,,,,,,,,,,,,,2.81,,,0.38,17.13,,,,,,3.93,,,,,,,1.82,,
2026-09-04,YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48,,,7.52,,
2026-09-04,YTJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,0.09,,98.22
2026-09-04,YTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,5.07,,,0.41,,94.5
2026-09-04,YTR,,,,,,,,,,,,,,,,,,,,82.56,,,,,,,,,1.01,,,,,,,,,,,,,,1.09,,,,,,,0.7,,8.4,,6.28
2026-09-04,YTV,,,,,,,,,,,,,,,,,,,17.99,,,,,,,,,,,,,,,,,,,0.11,9.55,,,,,,1.02,,,,11.75,55.68,,3.9,,
2026-09-04,YTY,,,,,,,,,,,,,,,,,,,,,,,4.06,,,,,,,,,,0.67,,,,,,,,,,32.01,,,,1.43,,,,,,,61.83
2026-09-04,YUB,,,,,,,,,,,,,,,,,,,96.34,,,,,,,,,,,,,,,,,,,3,,,,,,,0.41,,,,,,,0.25,,
2026-09-04,YUD,,,,,,,,,,,,,,,,,,,,19.17,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.52,4.39,,0.95,,74.95
2026-09-04,YUI,,,,,,,,,,,,,,,,,,,84.95,,,,,,,,,,,,,,,,,,,8.97,,,,,,,3.68,,,,,,,2.4,,
2026-09-04,YUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,1.26,,98.71
2026-09-04,YUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,,,,0.41,0.01,,,,,,,,,,96.45
2026-09-04,YUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,2.4,,,,,97.53,,,,,,,,,,
2026-09-04,YVB,,,,,,,,79.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,15.95,,,,,,3.92,,,,,,,,,
2026-09-04,YVD,,,,,,,,18.7,,,0.66,,,,,,,,,,,,,6.9,,,,,,,,,,0.08,1.68,,,10.29,39.31,0.27,,,,22.11,,,,,,,,,,
2026-09-04,YVF,,,,,,,,,,,,,,,,,,,,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,3.8,,77.1
2026-09-04,YVG,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,95.01
2026-09-04,YVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,99.54
2026-09-04,YVS,,,,,,,,,,,,,,,,,,,,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02,,75.3
2026-09-04,YZC,,,,,,,,,,,,,,,,,,,19.71,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,65.29,,14.93,,
2026-09-04,YZF,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,0.47,,17.96,,,,,,,,,59.57
2026-09-04,YZG,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,7.79,19.41,,,,,,,,,,,,,0.25,,1.55,,,,69.34,0.45,,0.5,,
2026-09-04,YZH,,,,,,,,,,,,,,,,,,,90.73,,,,,,,,,,,,,,,,,,,7.89,,,,,,0.45,0.93,,,,,,,,,
2026-09-04,YZK,,,,,,,,,,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,8.08,,,,4.76,0.22,1.94,,31.26,,12.37,,,12.17,,
2026-09-04,YZL,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,1.88,30.57,,,,,,4.54,,,,17.01,22.1,,,,
2026-09-04,YZT,,,,,,,,,,,,,,,,,,,26.88,,,,,,,,,,,,,,,,,,,0.12,14.88,,,,,0.17,,,,,,57.95,,,,
2026-09-04,ZA2,,,,,,,98.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,
2026-09-04,ZAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-04,ZAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,
2026-09-04,ZAY,,,,,,,99.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,
2026-09-04,ZBD,,28.4,,,,,,14.17,,,,,,,,,,,36.85,,,,,,,,,,,,,,,,0.09,,,,1.9,,,,,,0.68,,,,,,,17.91,,
2026-09-04,ZBI,,13.95,,,,,10.02,,,,,,,,,,,,11.46,,,,,3.64,,,,,,1.06,,,,58.05,,,,,,,,,,,,,,,,,,1.83,,
2026-09-04,ZBJ,,,,,,,,10.62,,,1.25,,,,,,,,,,,,,4.13,,,0.07,,,,,,,,1.29,,,0.97,46.81,1.96,,,,32.91,,,,,,,,,,
2026-09-04,ZBN,,10.42,,,,,,,,,,,,,,,,,91.13,,,,,,,,,,,,,,,,,-3.53,,,0.56,,,,,,1.42,,,,,,,,,
2026-09-04,ZBO,,,,,,,,,,,,,,,,,,,86.13,,,,,,,,,,,,,,,,,,,,1.17,,,,,,12.69,,,,,,,,,
2026-09-04,ZBZ,,,,,,,,,,,,,,,,,,,,38.66,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,5.94,,,,,18.21,,37.16
2026-09-04,ZCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-04,ZCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-04,ZCC,,,,,,,,,,,,,,,,,,,,71.37,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,3.43,,24.94
2026-09-04,ZCD,,59.99,,,,,,,,,,,,,,,,,42.38,,,,,,,,,,,,,,,,,,,-2.55,0.04,,,,,,0.15,,,,,,,,,
2026-09-04,ZCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.66,,,,,,,,6.34,,
2026-09-04,ZCF,,26.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,,,0.03,29.04,,,,,26.91,,,,,,,,9.12,,
2026-09-04,ZCG,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,-61.55,,,0.67,159.45,,,,,,,,,,,,,,
2026-09-04,ZCH,,4.43,,,,,,,,,11.07,,,,,,,,47.99,,,,,,,,,,,2.02,,,,7.94,,,,0.01,23.6,,,,,,,,,,,,,2.93,,
2026-09-04,ZCK,,7.67,,,,,2.51,,,,,,,,,,,,82.05,,,,,2.12,,,,,,1.71,,,,2.94,,,,,,,,,,,,,,,,,,1,,
2026-09-04,ZCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,11.83,,,,,,0.22,,,,,62.83,,23.63,,
2026-09-04,ZDD,,21.71,,,,,,38.73,,,,,,,,,,,11.62,,,,,,,,,,,1.99,,,,,1.01,,,,4.46,,,,,,3.3,,,,,,,17.18,,
2026-09-04,ZDK,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,ZDZ,,,,,,,,,,,,,,,,,,,95.88,,,,,,,,,,,,,,,,,-9.14,,,0.1,,,,,,6.21,,,,,,,6.95,,
2026-09-04,ZFB,,,,,,,,,,,,,,,,,,,18.06,,,,,,,,,,,,,,,,,,,0.09,3.44,,,,,0.33,,,,,,67.53,,10.55,,
2026-09-04,ZFZ,,,,,,,,,,,,,,,,,,,,24.35,,,,,,,,9.86,,,,,,,,,,,,,,,31.1,9.22,,,,,,10.26,,,,15.21
2026-09-04,ZHH,,,,,,,,,,,,,,,,,,,93.77,,,,,,,,,,,,,,,,,,,,6.23,,,,,,,,,,,,,,,
2026-09-04,ZIH,,,,,,,,,,,,,,,,,,,15.79,,,,,,,,,,,,,,,,,,,,8.77,,,,,,,,,,,66.76,,8.68,,
2026-09-04,ZJB,,,,,,,,,,,,,5.56,0.59,,,,,120.52,,,,,,,,,,,,,,,,,-22.75,,-3.95,0.01,,,,,,0.02,,,,,,,,,
2026-09-04,ZJH,,,,,,,,,,,,,,,,,,,,13.94,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,6.89,,,,,,,78.29
2026-09-04,ZJI,,,,,,,,,,,,,6.81,0.72,,,,,118.1,,,,,,,,,,,,,,,,,-25.3,,-0.35,,,,,,,0.01,,,,,,,,,
2026-09-04,ZJL,,,,,,,,,,,,,,,,,,,92.99,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,0.01,,
2026-09-04,ZJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,,,,,,,,,,93.72
2026-09-04,ZJV,,,,,,,,,,,,,,,,,,,94.91,,,,,,,,,,,,,,,,,,,,5.08,,,,,,,,,,,,,0.01,,
2026-09-04,ZK1,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,ZK2,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,ZKK,,,,,,,,,,,,,,,,,,,,,,,99.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
2026-09-04,ZLB,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,16.37,,,,,,,,,,73.53
2026-09-04,ZLG,,,,,,,,,,,,,,,,,,,,92.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,4.7
2026-09-04,ZLH,,,,,,,,,,,,,,,,,,,92.14,,,,,,,,,,,,,,,,,,,,7.85,,,,,,,,,,,,,0.01,,
