tarih,fonKodu,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-03,RAY,4.201916,1,1835369137.69,436793424
2026-09-03,RBA,21.332798,5391,1860774149.87,87225979
2026-09-03,RBB,1.684059,37,16213508.46,9627635
2026-09-03,RBE,4.331818,16,3040449389.34,701887559
2026-09-03,RBF,1.806153,82,23642202,13089810
2026-09-03,RBH,34.114736,5157,985106354.01,28876271
2026-09-03,RBI,56.424179,83,49440445.32,876228
2026-09-03,RBK,8.870671,1120,36600644.77,4126029
2026-09-03,RBL,1.818355,815,232976617.81,128124915
2026-09-03,RBN,1.487451,141,36814558.93,24750102
2026-09-03,RBP,2.301626,1096,2605622735.42,1132078893
2026-09-03,RBR,3.918087,938,106453606.2,27169788
2026-09-03,RBT,6.668425,2734,1240823978.5,186074507
2026-09-03,RBV,7.003331,17922,8217618154.22,1173387168
2026-09-03,RCL,62.247512,1,167135253.55,2685011
2026-09-03,RCS,5.198257,1,2386826.63,459159
2026-09-03,RCV,1.781501,148,67209838.5,37726524
2026-09-03,RD1,1.945894,156,66592164.92,34221886
2026-09-03,RDF,1.593639,613,384921420.57,241536111
2026-09-03,RDH,3.775749,16,986249318.84,261206263
2026-09-03,RDK,1.165458,2,1250674.35,1073118
2026-09-03,RDS,22.57829,11,966315087.28,42798417
2026-09-03,RDT,0.91394,57,75281745.12,82370518
2026-09-03,RDZ,50.759201,121,670241848.9,13204342
2026-09-03,RE6,0.914783,11,1675258901.32,1831318954
2026-09-03,RE7,0.680117,13,95156.57,139912
2026-09-03,RE8,2.738336,13,1063676042.33,388438857
2026-09-03,RFM,1.135476,474,28425428.87,25033931
2026-09-03,RGD,1.136561,133,26281528.53,23123729
2026-09-03,RGH,1.1556,27,36777739.28,31825674
2026-09-03,RHD,1.954009,12,151690130.78,77630222
2026-09-03,RHI,1.705179,444,49365317.27,28950229
2026-09-03,RHS,7.314262,1481,774495995.74,105888461
2026-09-03,RIA,1.387187,47,13347365.51,9621893
2026-09-03,RIH,11.482568,1541,163758345.32,14261474
2026-09-03,RIK,5.513847,3722,572700985.24,103865951
2026-09-03,RJG,3.426904,560,87350118.97,25489514
2026-09-03,RKC,1.764973,271,30860069.78,17484728
2026-09-03,RKH,1.046877,76,8399124.22,8023029
2026-09-03,RKL,2.768691,1,2166783712.34,782602250
2026-09-03,RKS,2.060196,149,91644868.94,44483559
2026-09-03,RKV,2.633971,221,441857419.01,167753347
2026-09-03,RLH,1.714425,37,278753689.99,162593128
2026-09-03,RO1,1.309011,22,220873538.95,168733112
2026-09-03,ROD,56.310512,615,1745110248.76,30990843
2026-09-03,ROF,3.290108,405,500420780.6,152098565
2026-09-03,ROY,1.42367,13,687311689.4,482774528
2026-09-03,RPC,5.216478,555,23923608.6,4586161
2026-09-03,RPD,14.529774,1825,264193370.31,18182896
2026-09-03,RPE,0,0,94.47,0
2026-09-03,RPG,6.212565,1694,907764541.27,146117520
2026-09-03,RPI,1.474925,319,13921629.49,9438871
2026-09-03,RPK,64.619522,5,115715857.32,1790726
2026-09-03,RPL,1.755389,18,123063794.44,70106292
2026-09-03,RPM,4.572009,3030,99236773.69,21705288
2026-09-03,RPN,5.024147,23,799136340.99,159059117
2026-09-03,RPO,6.536053,3,1588150964.14,242983168
2026-09-03,RPP,5.030724,7879,6639881110.83,1319866034
2026-09-03,RPS,64.081138,98,175311766.83,2735778
2026-09-03,RPT,5.223934,174,1234585048.93,236332427
2026-09-03,RPU,3.712369,12,2677083750.35,721125459
2026-09-03,RPX,63.52517,127,615167515.85,9683839
2026-09-03,RRA,1.522308,193,1357438868.29,891697845
2026-09-03,RRP,1.666745,87,821364978.04,492795679
2026-09-03,RS1,1.636605,124,801552300.17,489765145
2026-09-03,RSF,4.420092,12,1268435181.64,286970291
2026-09-03,RSK,1.929621,255,253036519.37,131132779
2026-09-03,RSY,1.059916,12,156279088.56,147444770
2026-09-03,RSZ,9.582,25,2017468088.97,210547701
2026-09-03,RTA,2.429124,15,4461132978.91,1836519143
2026-09-03,RTB,2.721942,11,602686541.37,221417841
2026-09-03,RTD,2.001803,469,25322403.51,12649795
2026-09-03,RTG,5.621755,4815,244699817.54,43527302
2026-09-03,RTH,5.767137,243,17674099.69,3064623
2026-09-03,RTI,3.425929,63,47382047956.02,13830421639
2026-09-03,RTP,12.284997,1309,301214592.24,24518898
2026-09-03,RUH,4.384272,15,45087925.62,10284016
2026-09-03,RUT,2.469907,4711,177390210.12,71820603
2026-09-03,RVI,1.297865,11,19492688.58,15019044
2026-09-03,RVS,3.498316,19,4725144522.95,1350691155
2026-09-03,RYA,1.248916,1,375457368.67,300626629
2026-09-03,RYB,47.260279,11,4727682.03,100035
2026-09-03,RYD,1.422938,13,314433750.13,220975082
2026-09-03,RYF,12.654157,47,433681656.82,34271872
2026-09-03,RYU,49.451978,57,520021176.67,10515680
2026-09-03,RZR,4.584562,2,16221271.65,3538238
2026-09-03,SAP,1.875782,373,381336961.34,203294909
2026-09-03,SAR,53.18101,9,902152183.23,16963803
2026-09-03,SAS,1.604815,41144,945421535.56,589115570
2026-09-03,SAT,234.73095,4,1866726986.3,7952624
2026-09-03,SBH,1.759107,689,345954375.25,196664751
2026-09-03,SBI,3.604535,15,34049684.83,9446347
2026-09-03,SBR,1.272914,25,14675402.3,11528980
2026-09-03,SBS,72.279308,1,247527357.97,3424595
2026-09-03,SCZ,1.582718,164,83176326.14,52552832
2026-09-03,SD1,1.01375,194,47192035.78,46551965
2026-09-03,SDA,50.907919,1096,6587367732.37,129397702
2026-09-03,SEH,1.513913,45,105824784.45,69901499
2026-09-03,SER,58.244435,828,7272380274.7,124859658
2026-09-03,SFA,24.683791,18,1296693247.67,52532175
2026-09-03,SFS,1.410256,82,31415497.89,22276444
2026-09-03,SGK,1.001838,70,200748084.57,200379710
2026-09-03,SGT,1.917205,2706,187915706.01,98015466
2026-09-03,SHC,1.038322,129,80222908.08,77262053
2026-09-03,SHE,3.489187,637,56292324.65,16133366
2026-09-03,SHI,0.166905,46,690902726.53,4139493592
2026-09-03,SHU,1.445841,38,421197579.73,291316716
2026-09-03,SIA,0.901989,5,967584.84,1072723
2026-09-03,SIS,0.264239,14,63099889.7,238798338
2026-09-03,SJP,62.65438,29,327198341.97,5222274
2026-09-03,SKL,2.061123,736,131465805.06,63783571
2026-09-03,SKO,1.66728,3160,209840123.6,125857732
2026-09-03,SKS,51.437859,3,1285946476.09,25000000
2026-09-03,SKT,0.118499,2019,40890285.37,345068693
2026-09-03,SKZ,1.044629,676,122908146.19,117657207
2026-09-03,SLF,11.463537,6864,1277907482.98,111475850
2026-09-03,SLG,1.369081,741,459084552.27,335323030
2026-09-03,SLR,0.297863,5,1130896676.96,3796699149
2026-09-03,SLS,0.616752,13,371722.68,602710
2026-09-03,SMP,1.04568,1,1463952315.95,1400000000
2026-09-03,SNY,1.406537,470,447860538.72,318413724
2026-09-03,SOS,1.696768,515,35937923.5,21180222
2026-09-03,SPA,70.627514,201,3257320263.62,46119707
2026-09-03,SPD,82.94503,1,351214139.39,4234300
2026-09-03,SPE,109.166666,1257,4483564709.75,41070822
2026-09-03,SPN,10.07234,365,1778907918.5,176613170
2026-09-03,SPP,1.618915,707,538968935.66,332919780
2026-09-03,SPR,1.289825,163,9151022.89,7094780
2026-09-03,SPT,2.188954,914,97506859.22,44544958
2026-09-03,SRA,16.572644,1,2089428863.73,126076981
2026-09-03,SRE,63.783403,1,998286612.87,15651197
2026-09-03,SRL,1.785118,2748,61550891.94,34480022
2026-09-03,SRO,26.190678,6,7300779390.86,278754881
2026-09-03,SSD,54.124248,1,559245661.81,10332627
2026-09-03,SSE,0.003228,11,101887521.25,31561955474
2026-09-03,SSF,0.929514,15,1202463.07,1293647
2026-09-03,SSK,1.784297,598,48373724.7,27110809
2026-09-03,SSN,59.746567,4,779601228.86,13048469
2026-09-03,SSO,15.161213,1,7730369484.52,509878048
2026-09-03,SSS,1.394436,5232,242780720.13,174106783
2026-09-03,SST,1.619794,22,9557616.53,5900512
2026-09-03,ST1,183.488844,2411,619809839.15,3377915.66
2026-09-03,STI,1.274784,76,184225068.17,144514740
2026-09-03,STM,3.233077,12,385870.95,119351
2026-09-03,STS,86.71779,27,422074128,4867215
2026-09-03,STZ,24.28706,83,527173786.31,21705953
2026-09-03,SUA,0.602253,1167,2477728170.2,4114101376
2026-09-03,SUB,0.393451,753,107988153.84,274463800
2026-09-03,SUC,22.872867,537,580689440.96,25387698
2026-09-03,SUR,1.14587,87,215045797.3,187670313
2026-09-03,SVB,9.330382,1299,227296047.33,24360851
2026-09-03,SVS,2.698366,1,1117740759.6,414228781
2026-09-03,SVY,1.528381,2,3243250900.88,2122017742
2026-09-03,SYF,225.492663,6,1683720795.53,7466854
2026-09-03,SYL,4375.501513,1,1211165071.83,276806
2026-09-03,SYR,50.250715,22,311597749.16,6200862
2026-09-03,SYS,49.24783,121,1776123348.32,36065007
2026-09-03,T3B,0.129244,17,14248146305.08,110242481861
2026-09-03,TAL,2.72855,747,34340845.22,12585750
2026-09-03,TAO,21.08377,1,1114412897.38,52856435
2026-09-03,TAR,2.553461,6764,132284168.22,51805837
2026-09-03,TAU,0.638039,34557,2498815533.9,3916397290
2026-09-03,TAZ,2.481416,2,1170032618.46,471518068
2026-09-03,TB9,53.775452,10664,40788226929.7,758491566
2026-09-03,TBP,0.2837,194,460811693.76,1624293893
2026-09-03,TBT,54.673106,2560,512563625.51,9375059.519
2026-09-03,TBV,0.415821,7810,1191358374.69,2865075268
2026-09-03,TCA,0.775096,45827,13609296100.54,17558206041.442
2026-09-03,TCB,0.238022,4628,3179854806.08,13359513518
2026-09-03,TCC,0.079699,417,411128778.49,5158521157
2026-09-03,TCD,48.092484,11702,1429454020.76,29723023
2026-09-03,TCF,4.603258,2762,3242482557.55,704388655
2026-09-03,TCG,1.300845,1,184274024.91,141657132
2026-09-03,TCH,2.251817,58,242249765.9,107579668
2026-09-03,TCI,11.62019,15,1411032060.91,121429349
2026-09-03,TCS,41.313022,44,1401641616.7,33927356
2026-09-03,TDG,0.530279,2093,735917131.09,1387791227
2026-09-03,TDP,60.361304,44,329556238.82,5459727
2026-09-03,TE3,40.95757,2942,1118426938.54,27306965
2026-09-03,TE4,6.641712,1457,1857784505.84,279714704
2026-09-03,TEJ,2.724419,1321,715378364.16,262580140
2026-09-03,TFE,2.86467,115,35254220.97,12306554
2026-09-03,TFF,43.034199,9035,1327411471.01,30845502
2026-09-03,TFU,1.295284,1260,222784024.39,171996256
2026-09-03,TGA,0.477523,6194,802612635.46,1680782672
2026-09-03,TGE,0.300237,37416,2991400222.09,9963469823
2026-09-03,TGN,1.469513,1958,2546278017.79,1732735942
2026-09-03,TGR,6.82398,5668,109790701.1,16088955
2026-09-03,TGT,0.121576,63368,4421127463.84,36365140364
2026-09-03,TGV,10.821335,13,6886602612.05,636391228
2026-09-03,TGZ,6.238423,12,1133075478.84,181628509
2026-09-03,THD,2.678108,201,8474714.08,3164441
2026-09-03,THF,2.762935,138829,80440666105.98,29114208772
2026-09-03,THG,7.269922,177,175472628.04,24136796
2026-09-03,THH,137.787434,1,1757961253.25,12758502
2026-09-03,THO,50.907158,12,4868815137.46,95641072
2026-09-03,THS,64.403338,1,422529302.28,6560674
2026-09-03,THT,0.194023,343,6315489.22,32550225
2026-09-03,THV,49.868795,17,2249390076.88,45106165
2026-09-03,TI1,1689.486989,237180,228013766651.72,134960356.65
2026-09-03,TI2,0.126301,20688,3308751241.43,26197285969
2026-09-03,TI3,0.109443,21421,1929781556.4,17632770790
2026-09-03,TI4,0.065689,13901,1921025280.23,29244371979
2026-09-03,TI6,0.054758,4894,587309213.4,10725480435
2026-09-03,TI7,79.257895,9683,1186239683.41,14966833
2026-09-03,TIE,0.752155,18965,1728304514.24,2297804446
2026-09-03,TIL,1.391287,1649,88978690.29,63954248
2026-09-03,TIP,50.358941,76,822375856.12,16330285
2026-09-03,TIV,53.769989,122783,26796128801.78,498347303.112
2026-09-03,TJB,9.934087,1,811639028.33,81702428
2026-09-03,TJF,5.252814,542,53225424.44,10132744
2026-09-03,TJI,6.465219,904,592321250.86,91616576
2026-09-03,TJL,21.905987,4,1489402739.07,67990671
2026-09-03,TJT,68.59532,1838,2267107639.02,33050471
2026-09-03,TKF,67.958602,4245,967976638.39,14243622
2026-09-03,TKH,2.217816,1,452941352.98,204228599
2026-09-03,TKK,1.762252,113314,1802163003.41,1022647450
2026-09-03,TKM,0.218185,504580,75847164935.58,347628014508
2026-09-03,TLC,1.068537,333,485830679.41,454669169
2026-09-03,TLE,28.386469,916,532273480.6,18750958
2026-09-03,TLH,26.78234,323,125167723.38,4673517
2026-09-03,TLK,1.791807,1084,3688347826.36,2058451758
2026-09-03,TLT,71.631942,1,405699611.22,5663669
2026-09-03,TLU,53.95562,487,7340107013.99,136039712
2026-09-03,TLV,1.384688,11001,4284197213.24,3093980852
2026-09-03,TLY,9348.227793,106658,251242026000.27,26875899
2026-09-03,TLZ,19.479635,876,74327546.83,3815654
2026-09-03,TMC,0.163899,11516,152003839.36,927423400
2026-09-03,TMG,1.454937,35852,5089581338.57,3498146613
2026-09-03,TMH,0,12,0,0
2026-09-03,TMM,74.88081,1643,1413258402.14,18873439
2026-09-03,TMR,7.654492,1,9089900754.08,1187525000
2026-09-03,TMS,2.082714,85,394759263.57,189540830
2026-09-03,TMU,1.440386,91,59484737.7,41297784
2026-09-03,TMV,10.798494,14242,42899176626.82,3972699860
2026-09-03,TMZ,2.012132,2571,53165983.79,26422709
2026-09-03,TNB,50.462314,81,669696668.86,13271224
2026-09-03,TND,1.521976,493,193547412.44,127168518
2026-09-03,TNF,4.312092,3,5244037801.16,1216123947
2026-09-03,TNH,12.09449,3,152042113.55,12571189
2026-09-03,TNI,11.505126,2810,8135302246.33,707102400
2026-09-03,TNK,34.255027,74299,3881878989.57,113322899
2026-09-03,TNS,13.018077,16,94906442.99,7290358
2026-09-03,TO8,56.952728,101,728945430.09,12799131
2026-09-03,TOK,59.446528,6946,24686734874.98,415276312
2026-09-03,TOT,965.136761,639,117823895.82,122080
2026-09-03,TP1,68.577613,1,384801260.71,5611179
2026-09-03,TP2,2.206948,161398,206409396329.5,93527058623
2026-09-03,TPC,13.219878,12197,5745818449.94,434634741
2026-09-03,TPE,0.553866,34,2352817860.94,4247989099
2026-09-03,TPF,11.217612,512,125085437.42,11150808
2026-09-03,TPJ,79.097118,1481,2345445572.78,29652731
2026-09-03,TPL,21.308241,1528,503356529.97,23622622.006
2026-09-03,TPO,0.183455,3,107418741.22,585531154
2026-09-03,TPP,77.659617,391,1863908470.28,24001000
2026-09-03,TPR,0.469183,1,10098789.01,21524221
2026-09-03,TPV,10.563709,44,8029358.81,760089
2026-09-03,TPZ,28.695708,1507,151571875.2,5282040
2026-09-03,TRJ,2.20127,4572,2255678236.85,1024716584
2026-09-03,TRN,1.055989,1,1931534331.24,1829123080
2026-09-03,TRO,2.491937,370,27001188.47,10835421
2026-09-03,TRR,6.520434,454,2391758501.19,366809723
2026-09-03,TRU,1.527157,287,300351813.35,196673887
2026-09-03,TSI,0.210072,79638,23876133731.82,113657105247
2026-09-03,TSP,71.068216,5,1743783962.17,24536763
2026-09-03,TTA,0.616418,222860,26095985152.38,42334864762
2026-09-03,TTE,1.630258,46621,3709216539.57,2275232209
2026-09-03,TTL,37.982428,357,298597336.76,7861460
2026-09-03,TTP,51.914379,105,893649188.8,17213905
2026-09-03,TTS,70.814679,1,2201380958.84,31086506
2026-09-03,TTV,8.865073,35,2777077608.75,313260563
2026-09-03,TTZ,3.622232,7,232093968.44,64074841
2026-09-03,TUA,1.448106,31305,14975541322.55,10341464543.209
2026-09-03,TVE,1.130373,360,215063390.58,190258780
2026-09-03,TVN,2.9823,527,9226369.85,3093709
2026-09-03,TYH,2.047949,6232,1095501246.45,534926047.836
2026-09-03,TZC,0.309664,1136,30914389.8,99831888
2026-09-03,TZD,2.532787,7942,669431935.88,264306499.054
2026-09-03,TZH,8.543319,1,61473560635.28,7195513139
2026-09-03,TZL,0.140012,184762,95072601437.77,679032340332.17
2026-09-03,TZP,14.419696,14,1138508717.95,78955112
2026-09-03,TZT,0.171181,5845,329898063.92,1927190026.044
2026-09-03,TZV,961.279772,133546,30905536375.86,32150407.5
2026-09-03,UAB,5.478792,2,646730529.98,118042548
2026-09-03,UAP,71.538175,1,469751847.15,6566450
2026-09-03,UCN,2.047081,2,1115130438.56,544741624
2026-09-03,UCP,1.342555,27,29667775820.5,22098004734
2026-09-03,UFH,73.533725,1,270331958.1,3676299
2026-09-03,UHL,74.265403,1,2653039431.8,35723760
2026-09-03,UHS,7.043612,13,379030413.55,53811937
2026-09-03,ULH,6.625363,239,1283239629.56,193685922
2026-09-03,ULL,70.49452,3,288815695.87,4096995
2026-09-03,UNT,1.585017,255,34116648233.42,21524471338
2026-09-03,UP1,6.213021,1440,1380289017.19,222160693
2026-09-03,UP2,4.277261,313,2841025988.03,664216113.14
2026-09-03,UPD,22.228768,257,2445575645.38,110018495
2026-09-03,UPH,30.051754,518,104335724.06,3471868
2026-09-03,UPP,7.127715,913,2519734680.71,353512279
2026-09-03,UPS,5.014053,1,1058491565.9,211105000
2026-09-03,URA,1.917627,9231,652424579.7,340224997
2026-09-03,URC,56.002137,149,160139285.59,2859521
2026-09-03,URD,50.577183,13,11159774850.5,220648406
2026-09-03,URG,76.756917,1,575888111.81,7502752
2026-09-03,URM,49.377705,5,8519207303.99,172531457
2026-09-03,URS,3.910922,1,1025010150.3,262089128
2026-09-03,URV,3.417717,2,9177936726.24,2685399860
2026-09-03,USS,3.898908,1,4226551139.64,1084034643
2026-09-03,UST,4.272178,1,2002963604.02,468839001
2026-09-03,USY,0.263971,390,1358974991.08,5148201647
2026-09-03,UYH,5.120025,12,673890510.51,131618603
2026-09-03,UZY,9.329151,39,328670432.03,35230478
2026-09-03,VAY,1.559375,2967,48332009.29,30994466
2026-09-03,VCD,6.439954,12,1153484595.96,179113783
2026-09-03,VCG,5.809157,12,2011979154.35,346346139
2026-09-03,VCY,3.44034,12151,161517433.69,46948104
2026-09-03,VFK,5.540129,5680,3123970917.38,563880498
2026-09-03,VFO,0.993756,7681,363385723.31,365668844
2026-09-03,VFS,1.989451,1,6407414.78,3220695
2026-09-03,VHK,0.983829,178,4078423.89,4145460
2026-09-03,VHS,0.975594,449,53460864.18,54798266
2026-09-03,VK6,4.211401,161616,81482416941.04,19348056149.988
2026-09-03,VKI,3.147279,343,883563951.66,280739035
2026-09-03,VKK,1.09848,442,77263031.23,70336303
2026-09-03,VKR,1.006123,1,454693.09,451926
2026-09-03,VKT,0.123549,43838,4758841896.93,38517838684.964
2026-09-03,VKV,1.09843,925,577817822.35,526039686
2026-09-03,VLT,1.005549,658,68093757.65,67717976
2026-09-03,VMV,2.823876,146,7438310126.42,2634078113
2026-09-03,VNK,2.445501,239,3799088190.23,1553501000
2026-09-03,VPA,1.125148,3359,10534726454.23,9362972088
2026-09-03,VPH,0.985136,177,5369001.69,5450012
2026-09-03,VPP,54.563649,566,1571501012.95,28801245
2026-09-03,VPS,0.841233,5692,1040730036.89,1237148179
2026-09-03,VRK,1.323616,160,49369838.64,37299214
2026-09-03,VTF,2.137154,1,408515793.46,191149460
2026-09-03,VTL,1.122774,7013,2985585089.56,2659113808
2026-09-03,YA1,1.441536,24,32550274620.65,22580273137
2026-09-03,YAC,14.671147,9827,5434631758.24,370429912
2026-09-03,YAE,1.198967,618,72709569.81,60643494
2026-09-03,YAK,5.219386,108012,1132211582.98,216924266.414
2026-09-03,YAN,14.703313,3597,1869314633.6,127135607
2026-09-03,YAR,27.451464,1,768641000.96,28000000
2026-09-03,YAS,14.800386,61541,6387275128.32,431561397
2026-09-03,YAY,1813.013209,43920,13155581007.77,7256197
2026-09-03,YBE,1.858326,13986,5041676920.94,2713020979
2026-09-03,YBH,54.253879,595,646918370.48,11923910
2026-09-03,YBJ,59.245277,1,1958971395.89,33065444
2026-09-03,YBP,12.891904,55,958919024.35,74381488
2026-09-03,YBR,56.038299,2621,6508777875.78,116148742
2026-09-03,YBS,0.147425,11907,2078927688.68,14101625639
2026-09-03,YCG,61.251603,4,203980393.07,3330205
2026-09-03,YCH,2.705934,114,107296423.6,39652266
2026-09-03,YCK,4.616656,192,408956226.68,88582774
2026-09-03,YCL,10.421946,12,175789591.84,16867253
2026-09-03,YCP,8.508767,1993,1012867096.68,119038059
2026-09-03,YCY,4.136917,277,375675145.94,90810423
2026-09-03,YDH,1.131138,1,5067593121.35,4480085038
2026-09-03,YDI,0.47166,6912,1145237011.04,2428099199
2026-09-03,YDK,0.121471,48461,149723314.74,1232588818
2026-09-03,YDL,60.428233,8,1265139618.17,20936234
2026-09-03,YDM,1.927872,2,1308420255.76,678686262
2026-09-03,YDP,2.288646,2534,395198275,172677765
2026-09-03,YDZ,55.494907,2909,11540178969.47,207950237
2026-09-03,YEF,0.974898,13643,1994237737.47,2045585087.008
2026-09-03,YFV,0.106499,7534,936695815.52,8795383507
2026-09-03,YGM,3.428032,1914,560769943.45,163583622
2026-09-03,YHB,2.387845,7183,271056815.61,113515268
2026-09-03,YHI,1.502342,235,57049684.51,37973830
2026-09-03,YHK,2.040441,7238,1224637828.56,600182967
2026-09-03,YHP,4.660075,1,1770828379.37,380000000
2026-09-03,YHS,26.668757,8913,2890139205.08,108371727
2026-09-03,YHT,0.419291,85980,2504741052.45,5973759701.894
2026-09-03,YHY,0.958837,18,174815092.89,182319880
2026-09-03,YHZ,9.460535,17926,1424373573.77,150559513
2026-09-03,YIK,1.555986,1504,13032181909.35,8375514261
2026-09-03,YIS,1.44218,1,917266527.79,636027889
2026-09-03,YIT,2.55637,16473,2178040490.25,852005155
2026-09-03,YIV,3.599736,2,5748413161.28,1596898432
2026-09-03,YJA,67.948004,4,406800146.01,5986933
2026-09-03,YJH,3.731644,4045,184191109.92,49359241
2026-09-03,YJK,5.585465,14132,1002988850.29,179571251
2026-09-03,YJU,67.025859,1,446231829.02,6657607
2026-09-03,YJY,58.410582,9182,78440379002.14,1342913832
2026-09-03,YKS,0.353684,365,606772582.52,1715578736
2026-09-03,YKT,0.875709,86327,32576437646.62,37200059069
2026-09-03,YLB,1.843428,358405,112868000165.14,61227250813
